# English link-stemming table for BibleSearch (word<TAB>link heads).
# Built with tools/eng_links/build_links.py from:
#  - AGID (Automatically Generated Inflection Database), Rev. 4.
#    Copyright 2000-2003 by Kevin Atkinson. Permission to use, copy, modify,
#    distribute and sell this database, the associated scripts, the output
#    created from the scripts and its documentation for any purpose is hereby
#    granted without fee, provided that the above copyright notice appears in
#    all copies. http://wordlist.aspell.net/
#  - Open English WordNet 2025, by the Open English WordNet Community,
#    CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/), derived from
#    Princeton WordNet 3.0, Copyright 2006 by Princeton University.
#    https://en-word.net/
dispute	dispute
disputes	dispute
disputing	dispute
disputings	disputings
disqualified	disqualify
disqualify	disqualify
disquieted	disquiet
disquieting	disquiet
disregarded	disregard
disrepute	disrepute
dissemblers	dissemble
dissension	dissent
dissensions	dissent
dissipation	dissipate
dissolved	dissolve
dissolving	dissolve
distaff	distaff
distance	distant
distant	distant
distill	distill
distinction	distinction
distinguish	distinguish
distinguished	distinguish
distinguishes	distinguish
distinguishing	distinguish
distort	distort
distorting	distort
distortions	distort
distracted	distract
distraction	distract
distress	distress
distressed	distress
distresses	distress
distribute	distribute
distributed	distribute
distributing	distribute
distribution	distribute
distributions	distribute
district	district
districts	district
disturb	disturb
disturbance	disturb
disturbances	disturb
disturbed	disturb
disturbing	disturb
diverse	diverse
diverted	divert
divested	divest
divide	divide
divided	divide
divider	divide
divides	divide
dividing	divide
divination	divine
divinations	divine
divine	divine
divinely	divine
diviner	divine
diviner's	divine
diviners	divine
divines	divine
divining	divine
divinity	divine
division	divide
divisions	divide
divisive	divisive
divorce	divorce
divorced	divorce
divorces	divorce
dizahab	dizahab
do	do
docile	docile
doctrine	doctrine
doctrines	doctrine
document	document
dodai	dodai
dodavah	dodavah
dodo	dodo
doe	doe
doeg	doeg
doer	doer
doers	doer
does	do
dog	dog
dogs	dog
doing	do,doing
doings	doing
domain	domain
dominion	dominion
dominions	dominion
done	do
donkey	donkey
donkeys	donkey
doom	doom
door	door
doorframe	doorframe
doorkeeper	doorkeeper
doorpost	doorpost
doorposts	doorpost
doors	door
doorway	doorway
doorways	doorway
dophkah	dophkah
dor	dor
dorcas	dorcas
dothan	dothan
double	double
doubled	double
doubly	double
doubt	doubt
doubted	doubt
doubting	doubt
doubts	doubt
dough	dough
dove	dive,dove
dove's	dive,dove
doves	dove
down	down
downcast	downcast
downfall	downfall
downward	down
dowry	dowry
drachma	drachma
drachmas	drachma
drag	drag
dragged	drag
dragging	drag
dragnet	dragnet
dragon	dragon
dragons	dragon
drags	drag
drain	drain
drained	drain
drank	drink
draw	draw
drawers	draw
drawing	draw
drawn	draw
draws	draw
dread	dread
dreaded	dread
dreadful	dread
dreadfully	dread
dream	dream
dreamed	dream
dreamer	dream
dreamers	dream
dreaming	dream
dreams	dream
dregs	dreg
drench	drench
drenches	drench
dressed	dress
drew	draw
dried	dry
dries	dry
drift	drift
drink	drink
drinkers	drink
drinking	drink
drinks	drink
drip	drip
dripped	drip
dripping	drip,dripping
drips	drip
drive	drive
driven	drive
driver	drive
drives	drive
driving	drive
drooping	droop
drop	drop
dropped	drop
dropping	drop
drops	drop
dropsy	dropsy
dross	dross
drought	drought
droughts	drought
drove	drive,drove
drowned	drown
drowsiness	drowsy
drowsy	drowsy
drunk	drink
drunkard	drink
drunkards	drink
drunken	drink
drunkenness	drink
drunkennesses	drink
drusilla	drusilla
dry	dry
drying	dry
dryness	dry
ds	ds
due	due
dues	due
dug	dig,dug
dull	dull
dullness	dull
dumah	dumah
dumb	dumb
dung	dung
dungeon	dungeon
dunghill	dunghill
dura	dura
during	dure
dury	dury
dust	dust
dusted	dust
dusts	dust
duties	duty
duty	duty
dwarfed	dwarf
dwell	dwell
dweller	dwell
dwellers	dwell
dwelling	dwell
dwellings	dwell
dwells	dwell
dwelt	dwell
dyed	dye
dying	die,dye,dying
dysentery	dysentery
each	each
eager	eager
eagerly	eager
eagle	eagle
eagles	eagle
ear	ear
earlier	early
early	early
earner	earn
earnest	earnest
earnestly	earnest
earnestness	earnest
earns	earn
earrings	earring
ears	ear
earth	earth
earthen	earth
earthenware	earthenware
earthly	earth
earthquake	earthquake
earthquakes	earthquake
ease	ease
easier	easy
easily	easy
easing	eas,ease
east	east
eastern	east
eastward	east
easy	easy
eat	eat
eaten	eat
eater	eat
eating	eat
eats	eat
eaves	eave
ebal	ebal
ebed	ebed
eben	eben
ebenezer	ebenezer
eber	eber
ebez	ebez
ebiasaph	ebiasaph
ebony	ebony
ebron	ebron
eden	eden
eder	eder
edge	edge
edged	edge
edges	edge
edict	edict
edification	edifice,edify
edified	edify
edifies	edify
edify	edify
edom	edom
edomite	edom
edomites	edom
edomitesses	edomitesses
edrei	edrei
educated	educate
effective	effect
effeminate	effeminate
effort	effort
egg	egg
eggs	egg
eglah	eglah
eglaim	eglaim
eglath	eglath
eglon	eglon
eglon's	eglon
egypt	egypt
egyptian	egypt
egyptianess	egypt
egyptians	egypt
ehi	ehi
ehud	ehud
ehyeh	ehyeh
eight	eight
eighteen	eighteen
eighteenth	eighteenth
eighth	eight
eightieth	eightieth
eighty	eighty
either	either
eked	eke
eker	eker
ekron	ekron
ekronite	ekron
ekronites	ekron
el	el
ela	ela
eladah	eladah
elah	elah
elam	elam
elamite	elam
elamites	elam
elapsed	elapse
elasah	elasah
elath	elath
eldaah	eldaah
eldad	eldad
elder	old
elderhood	old
elderly	old
elders	old
eldest	eld,old
elead	elead
elealeh	elealeh
eleasah	eleasah
eleazar	eleazar
elect	elect
election	elect
elements	element
elevation	elevate
eleven	eleven
eleventh	eleventh
elhanan	elhanan
eli	elo
eliab	eliab
eliada	eliada
eliahba	eliahba
eliakim	eliakim
eliam	eliam
eliasaph	eliasaph
eliashib	eliashib
eliathah	eliathah
elidad	elidad
eliehoenai	eliehoenai
eliel	eliel
elienai	elienai
eliezer	eliezer
elihoreph	elihoreph
elihu	elihu
elijah	elijah
elika	elika
elim	elim
elimelech	elimelech
elioenai	elioenai
eliphal	eliphal
eliphaz	eliphaz
elipheleh	elipheleh
eliphelet	eliphelet
elisha	elisha
elishah	elishah
elishama	elishama
elishaphat	elishaphat
elisheba	elisheba
elishua	elishua
eliud	eliud
elizabeth	elizabeth
elizaphan	elizaphan
elizur	elizur
elkanah	elkanah
elkoshite	elkoshite
ellasar	ellasar
elm	elm
elmadam	elmadam
elnaam	elnaam
elnathan	elnathan
elohe	elohe
elohim	elohim
eloi	eloi
elon	elon
elonite	elon
eloquent	eloquent
eloth	eloth
elpaal	elpaal
elpelet	elpelet
else	else
eltekeh	eltekeh
eltekon	eltekon
eltolad	eltolad
elul	elul
eluzai	eluzai
elymas	elymas
elyon	elyon
elzabad	elzabad
elzaphan	elzaphan
embalm	embalm
embalmed	embalm
embalming	embalm
embarked	embark
embarrassed	embarrass
ember	ember
embittered	embitter
emblems	emblem
embolden	embolden
embrace	embrace
embraced	embrace
embraces	embrace
embracing	embrace
embroidered	embroider
embroidery	embroider
emek	emek
emerald	emerald
eminence	eminent
eminent	eminent
emission	emit
emites	emites
emmaus	emmaus
emperor	emperor
emphatically	emphatic
empowered	empower
empowering	empower
emptied	empty
emptily	emptily
emptiness	empty
empty	empty
emptying	empty
empyting	empyting
en	en
enacted	enact
enaim	enaim
enam	enam
enan	enan
encamp	camp
encamped	camp
encamping	camp
encampment	camp
encampments	camp
encamps	camp
enchanter	enchant
enchanters	enchant
encircle	encircle
encircled	encircle
encircling	encircle
enclose	enclose
enclosed	enclose
enclosure	enclose
enclosures	enclose
encompass	encompass
encompassed	encompass
encompassing	encompass
encounter	encounter
encountered	encounter
encourage	encourage
encouraged	encourage
encouragement	encourage
encricled	encricled
end	end
endanger	endanger
endangered	endanger
endangers	endanger
ended	end
endless	end
endor	endor
endowed	endow
endowment	endow
ends	end
endurance	endure
endure	endure
endured	endure
endures	endure
enduring	endure
enemies	enemy
enemy	enemy
energy	energy
enfeebled	enfeeble
engage	engage
engrave	engrave
engraved	engrave
engraver	engrave
engraving	engrave
engravings	engrave
engulf	engulf
engulfed	engulf
enigmas	enigma
enjoy	joy
enjoyed	joy
enjoying	joy
enjoyment	joy
enlarge	enlarge
enlarged	enlarge
enlarges	enlarge
enlighten	light
enlightened	light
enlightens	light
enlisted	enlist
enmity	enemy
enoch	enoch
enosh	enosh
enough	enough
enraged	enrage
enragement	enrage
enrich	enrich
enriched	enrich
enriches	enrich
enriching	enrich
enroll	enroll
enrolled	enrol,enroll
enslave	enslave
enslaved	enslave
enslavers	enslave
enslaves	enslave
enslaving	enslave
ensnared	ensnare
ensure	ensure
entangled	entangle
entangles	entangle
entangling	entangle
enter	enter
entered	enter
entering	enter
enters	enter
entertained	entertain
entertainments	entertain
entice	entice
enticed	entice
enticements	entice
entices	entice
enticing	entice
entire	entire
entirely	entire
entirety	entirety
entrails	entrail
entrance	enter
entrances	enter
entreat	entreat
entreated	entreat
entreaties	entreaty
entreaty	entreaty
entrust	entrust
entrusted	entrust
entrusting	entrust
entry	entry
entryway	entryway
envelop	envelop
envied	envy
envies	envy
envious	envy
envoy	envoy
envoys	envoy
envy	envy
envying	envy
epaphras	epaphras
epaphroditus	epaphroditus
epenetus	epenetus
ephah	ephah
ephai	ephai
epher	epher
ephes	ephes
ephesian	ephes
ephesians	ephes
ephesus	ephesus
ephlal	ephlal
ephod	ephod
ephphatha	ephphatha
ephraim	ephraim
ephraim's	ephraim
ephraimite	ephraim
ephrath	ephrath
ephrathah	ephrathah
ephrathite	ephrath
ephrathites	ephrath
ephron	ephron
epicureans	epicure
epileptic	epilepsy
epileptics	epilepsy
equal	equal
equality	equal
equally	equal
equip	equip
equipment	equip
equipped	equip
equivalent	equivalent
er	er
eran	eran
eranite	eran
erastus	erastus
erech	erech
erect	erect
erected	erect
eri	eri
erite	erite
err	err
erred	err
erring	err
error	error
errors	error
errs	err
es	es
esar	esar
esau	esau
escape	escape
escaped	escape
escapee	escape
escapees	escape
escapes	escape
escaping	escape
escorting	escort
esek	esek
esh	esh
eshban	eshban
eshcol	eshcol
eshean	eshean
eshek	eshek
eshtaol	eshtaol
eshtaolite	eshtaol
eshtemoa	eshtemoa
eshtemoh	eshtemoh
eshton	eshton
esli	esli
especially	especial
essence	essence
essential	essence
establish	establish
establishd	establishd
established	establish
establishes	establish
establishing	establish
esteem	esteem
esteemed	esteem
esteeming	esteem
esteems	esteem
esther	esther
estranged	estrange
etam	etam
eternal	eternal
eternally	eternal
eternity	eternal
eth	eth
etham	etham
ethan	ethan
ethanim	ethanim
ethbaal	ethbaal
ether	ether
ethiopian	ethiopian
ethiopians	ethiopian
ethnan	ethnan
ethni	ethni
eubulus	eubulus
eunice	eunice
eunich	eunich
eunuch	eunuch
eunuchs	eunuch
euodia	euodia
euphrates	euphrates
euroclydon	euroclydon
eutychus	eutychus
evangelist	evangelist
evangelists	evangelist
eve	eve
even	even
evening	evening
evenings	evening
evenly	evenly
event	event
events	event
ever	ever
everlasting	everlasting
every	every
everyone	everyone
everything	everything
everywhere	everywhere
evi	evi
evicting	evict
evictions	evict
evident	evident
evil	evil
evildoer	evildoer
evildoers	evildoer
evils	evil
ewe	ewe
ewes	ewe
exact	exact
exacted	exact
exacting	exact
exactly	exact
exactness	exact
exalt	exalt
exaltation	exalt
exalted	exalt
exalting	exalt
exalts	exalt
examination	examine
examine	examine
examined	examine
examiner	examine
examines	examine
examining	examine
example	example
examples	example
exceed	exceed
exceeding	exceed
exceedingly	exceed
excel	excel
excelled	excel
excellence	excel
excellencies	excel
excellent	excel
except	except
excepted	except
excess	excess
exchange	exchange
exchanged	exchange
exclude	exclude
excluded	exclude
excrement	excrement
excuse	excuse
excused	excuse
execute	execute
executed	execute
executes	execute
executing	execute
executioner	execute
exempt	exempt
exercise	exercise
exercises	exercise
exercising	exercise
exert	exert
exerting	exert
exhaust	exhaust
exhausted	exhaust
exhibit	exhibit
exhort	exhort
exhortation	exhort
exhorted	exhort
exhorting	exhort
exile	exile
exiled	exile
exiles	exile
exist	exist
existed	exist
existing	exist
exists	exist
exits	exit
exodus	exodus
exorcists	exorcist
expanded	expand
expanse	expanse
expect	expect
expectation	expect
expected	expect
expecting	expect
expel	expel
expelled	expel
expels	expel
expend	expend
expense	expense
expenses	expense
experienced	experient
expired	expire
expires	expire
explain	explain
explained	explain
explaining	explain
exploit	exploit
exploited	exploit
explore	explore
expose	expose
exposed	expose
exposing	expose
expounded	expound
expressing	express
expressly	express
extend	extend
extended	extend
extending	extend
extends	extend
extension	extend
extensive	extend
extensively	extend
extent	extent
exterminate	exterminate
exterminated	exterminate
external	external
extinguish	extinguish
extinguished	extinguish
extol	extol
extort	extort
extorted	extort
extortion	extort
extortioner	extortioner
extraordinary	extraordinary
extremely	extreme
extremities	extreme
extremity	extreme
exult	exult
exultation	exult
exulted	exult
exulting	exult
exults	exult
eye	eye
eyebrows	eyebrow
eyed	eye
eyelids	eyelid
eyes	eye
eyewitnesses	eyewitness
ezbai	ezbai
ezbon	ezbon
ezekiel	ezekiel
ezel	ezel
ezem	ezem
ezer	ezer
ezion	ezion
ezra	ezra
ezrah	ezrah
ezrahite	ezrah
ezri	ezri
ezrite	ezrite
ezrites	ezrites
fabricated	fabricate
face	face
faced	face
facedown	facedown
faces	face,fax
facing	face
fact	fact
factions	faction
facts	fact
fade	fade
faded	fade
fades	fade
fading	fade
fail	fail
failed	fail
failing	fail
fails	fail
failure	fail
faint	faint
fainted	faint
fainthearted	fainthearted
fainting	faint
faintness	faint
faints	faint
fair	fair
fairest	fair
faith	faith
faithful	faith
faithfully	faith
faithfulness	faith
faithless	faith
faithlessly	faith
falcon	falcon
fall	fall
fallen	fall
falling	fall,falling
fallow	fallow
falls	fall
false	false
falsehood	false
falsehoods	false
falsely	false
fame	fame
familiar	familiar
families	family
family	family
famine	famine
famines	famine
famous	fame
fangs	fang
fanned	fan
far	far
faraway	faraway
fare	fare
farewell	farewell
farmer	farm
farmers	farm
farther	far
farthest	far
fashion	fashion
fashioned	fashion
fashioner	fashion
fashioning	fashion
fashions	fashion
fast	fast
fasted	fast
fasten	fast
fastened	fast
faster	fast
fasting	fast
fastings	fast
fasts	fast
fat	fat
fatal	fatal
fate	fate
father	father
father's	father
fatherless	father
fathers	father
fathoms	fathom
fatling	fatling
fatlings	fatlings
fatness	fat
fats	fat
fatten	fatten
fattened	fatten
fattens	fatten
fatter	fat
fattest	fat
fault	fault
faultless	fault
favor	favor
favorable	favor
favorably	favor
favored	favor
fawns	fawn
fear	fear
feared	fear,feare
fearers	fear
fearful	fear
fearfully	fear
fearing	fear,feare
fearlessly	fear
fears	fear
fearsome	fearsome
fearsomeness	fearsome
feast	feast
feasting	feast
feasts	feast
feathers	feather
fed	feed
fee	fee
feeble	feeble
feebleness	feeble
feed	fee,feed
feeding	feed
feeds	feed
feel	feel
feet	foot
feign	feign
feigned	feign
feigning	feign
felix	felix
fell	fall,fell
felled	fell
fellow	fellow
fellowship	fellow
felt	feel,felt
female	female
females	female
fence	fence
fenced	fence
fences	fence
fertile	fertile
fertility	fertile
fervent	fervent
fervently	fervent
festal	festal
festering	fester
festers	fester
festivals	festival
festive	festive
festus	festus
fetters	fetter
fever	fever
fevers	fever
few	few
fewer	few
fewness	few
field	field
fields	field
fierce	fierce
fiercely	fierce
fierceness	fierce
fiercer	fierce
fiery	fiery
fifteen	fifteen
fifteenth	fifteenth
fifth	five
fifties	fifty
fiftieth	fifty
fifty	fifty
fig	fig
fight	fight
fighting	fight
fights	fight
figs	fig
figure	figure
figurehead	figurehead
figures	figure
fill	full
filled	fil,fille,full
filling	full
fillings	fillings
fills	full
filth	filth
filthiness	filth
filthy	filth
fin	fin
final	final
finally	final
find	find
finding	find
finds	find
fine	fine
fined	fine
finely	fine
finer	fine
finest	fine
finger	finger
fingers	finger
fining	fine,fining
finish	finish
finished	finish
finishes	finish
finishing	finish
fins	fin
fir	fir
fire	fire
firebolts	firebolts
firebrand	firebrand
firebrands	firebrand
firepan	firepan
firepans	firepan
firepot	firepot
fires	fire
firm	firm
firmament	firmament
firmly	firm
firmness	firm
firs	fir
first	first
firstborn	firstborn
firstfruit	firstfruit
firstfruits	firstfruits
firstling	first
fish	fish
fishermen	fisherman
fishers	fish
fishing	fish
fist	fist
fists	fist
fit	fit
fits	fit
fitted	fit,fitt,fitte
fitting	fit,fitting
five	five
fix	fix
fixed	fix
flagrant	flagrant
flagrantly	flagrant
flaky	flaky
flame	flame
flames	flame
flaming	flame
flank	flank
flanks	flank
flapping	flap
flash	flash
flashed	flash
flashes	flash
flashing	flash
flask	flask
flat	flat
flatteries	flat
flattering	flat
flattery	flat
flavor	flavor
flaw	flaw
flawless	flaw
flax	flax
flea	flea
fled	flee
flee	flee
fleece	fleece
fleeing	flee
flees	flee
fleet	fleet
fleeting	fleet
flesh	flesh
fleshly	flesh
flew	flew,fly
flies	fly
flight	flight
flint	flint
flinty	flint
float	float
flock	flock
flocks	flock
flog	flog
flogged	flog
flogging	flog
flood	flood
flooding	flood
floods	flood
floodwaters	floodwater
floor	floor
floors	floor
flour	flour
flourish	flourish
flourishes	flourish
flourishing	flourish
flow	flow
flowed	flow
flower	flower
flowers	flower
flowing	flow
flows	flow
flute	flute
flutes	flute
fluttering	flutter
fly	fly
flying	fly
foal	foal
foam	foam
foaming	foam
foams	foam
fodder	feed
foes	foe
fold	fold
folded	fold
folding	fold
folds	fold
follow	follow
followed	follow
following	follow
follows	follow
folly	folly
food	feed
foods	feed
fool	fool
foolish	foolish
foolishly	foolish
foolishness	foolish
fools	fool
foor	foor
foot	foot
footmen	footman
footprint	footprint
footprints	footprint
footsteps	footstep
footstool	footstool
for	for
forasmuch	forasmuch
forbade	forbid
forbearance	forbear
forbearing	forbear
forbid	forbid
forbidden	forbid
forbidding	forbid
forbids	forbid
force	force
forced	force
forcefully	force
forces	force
forcing	force
ford	ford
fords	ford
foreannounced	foreannounced
forefather	forefather
forefathers	forefather
forehead	forehead
foreheads	forehead
foreign	foreign
foreigner	foreigner
foreigners	foreigner
foreknew	know
foreknowledge	know
foreknown	know
foreman	foreman
foremost	foremost
forerunner	forerunner
foresail	foresail
foresaw	foresee
foreseen	foresee
foresight	see
foreskin	foreskin
foreskins	foreskin
forest	forest
forests	forest
forethought	forethought
foretold	tell
forever	forever
forewarned	forewarn
forgave	forge
forger	forge
forget	forget
forgetful	forget
forgetfulness	forget
forgets	forget
forgetting	forget
forgive	forge
forgiven	forge
forgiveness	forge
forgives	forge
forgiving	forge
forgo	forgo
forgot	forget
forgotten	forget
fork	fork
forks	fork
form	form
formation	form
formed	form,forme
former	former
formerly	former
forming	form,forme
formless	form
forms	form
fornication	fornicate
forsake	forsake
forsaken	forsake
forsakes	forsake
forsaking	forsake
forsook	forsake
forth	forth
fortieth	forty
fortification	fort
fortifications	fort
fortified	fort
fortify	fort
fortifying	fort
fortress	fortress
fortresses	fortress
forts	fort
fortunate	fortunate
fortunatus	fortunatus
fortune	fortune
forty	forty
forum	forum
forward	forward
foster	foster
fought	fight
foul	foul
found	find,found
foundation	found
foundations	found
founded	found
founding	found
fountain	fountain
fountains	fountain
four	four
fourfold	fourfold
foursquare	foursquare
fourteen	fourteen
fourteenth	fourteenth
fourth	four
fourths	four
fowl	fowl
fowler	fowl
fowlers	fowl
fox	fox
foxes	fox,foxe
fracture	fracture
fractures	fracture
fragments	fragment
fragrance	fragrant
fragrant	fragrant
frame	frame
frames	frame
framework	framework
frankincense	frankincense
free	free
freed	free
freedman	freedman
freedmen	freedman
freedom	free
freeing	free
freely	free
freemen	freeman
freewill	freewill
frequent	frequent
fresh	fresh
freshly	fresh
fret	fret
friend	friend
friends	friend
friendship	friend
frighten	fright
frightened	fright
frightening	fright
fringe	fringe
fro	fro
frog	frog
frogs	frog
from	from
front	front
frontier	frontier
frontlet	frontlet
frontlets	frontlet
frost	frost
fruit	fruit
fruitful	fruit
fruitfulness	fruit
fruits	fruit
frustrate	frustrate
frustrated	frustrate
fuel	fuel
fufilling	fufilling
fugative	fugative
fugatives	fugatives
fugitive	fugitive
fugitives	fugitive
fulfill	fulfill
fulfilled	fulfil,fulfill
fulfilling	fulfil,fulfill
fulfillment	fulfill
fulfills	fulfill
full	full
fuller	full
fullness	full
fully	full
function	function
furious	fury
furiously	fury
furnace	furnace
furnish	furnish
furnished	furnish
furnishings	furnish
furrow	furrow
furrows	furrow
further	far,further
furthermore	furthermore
furthest	far,furth
fury	fury
futile	futile
futility	futile
future	future
gaal	gaal
gaash	gaash
gabbai	gabbai
gabbatha	gabbatha
gabriel	gabriel
gad	gad
gadarenes	gadarene
gaddah	gaddah
gaddi	gaddi
gaddiel	gaddiel
gader	gader
gadi	gadi
gadite	gad,gadi
gaham	gaham
gahar	gahar
gain	gain
gained	gain
gainer	gain
gaining	gain
gains	gain
gaius	gaius
galal	galal
galatia	galatia
galatian	galatia
galatians	galatia
galbanum	galbanum
galeed	galeed
galilean	galilean
galileans	galilean
galilee	galilee
gall	gall
galleries	gallery
gallery	gallery
gallim	gallim
gallio	gallio
galloping	gallop
gamaliel	gamaliel
game	game
gammadites	gammadites
gamul	gamul
gangrene	gangrene
gannim	gannim
gape	gape
gaps	gap
garden	garden
gardener	garden
gardens	garden
gareb	gareb
garland	garland
garlic	garlic
garment	gar
garments	gar
garmite	gareb
garrison	garrison
garrisons	garrison
gashmu	gashmu
gasp	gasp
gasping	gasp
gatam	gatam
gate	gate
gatekeeper	gatekeeper
gatekeepers	gatekeeper
gatepost	gatepost
gateposts	gatepost
gates	gate
gateway	gateway
gateways	gateway
gath	gath
gather	gather
gathered	gather
gatherer	gather
gatherers	gather
gathering	gather
gatherings	gather
gathers	gather
gave	give
gaza	gaza
gaze	gaze
gazed	gaze
gazelle	gazelle
gazelles	gazelle
gazer	gaze
gazes	gaze
gazez	gazez
gazing	gaze
gazite	gaza
gazites	gaza
gazzam	gazzam
ge	ge
gear	gear
geba	geba
gebal	gebal
gebalites	gebal
geber	geber
gebim	gebim
gecko	gecko
gedaliah	gedaliah
geder	geder
gederah	gederah
gederathite	gederathite
gederite	geder
gederoth	gederoth
gederothaim	gederothaim
gedi	gedi
gedor	gedor
gehazi	gehazi
gehenna	gehenna
geliloth	geliloth
gemalli	gemalli
gemariah	gemariah
genealogies	genealogy
genealogy	genealogy
general	general
generation	generate
generations	generate
generosity	generous
generous	generous
generously	generous
genitals	genital
gennesaret	gennesaret
gentile	gentile
gentiles	gentile
gentle	gentle
gentleness	gentle
gently	gent
genubath	genubath
genuine	genuine
genuinely	genuine
genuineness	genuine
gera	gera
gerahs	gerah
gerar	gerar
gerasenes	gerasenes
gerizim	gerizim
gershom	gershom
gershon	gershon
gershonite	gershon
geshan	geshan
geshem	geshem
geshur	geshur
geshurite	geshur
get	get
gether	gether
gethsemane	gethsemane
gets	get
getting	get,getting
geuel	geuel
gezer	gezer
ghost	ghost
giah	giah
gibbar	gibbar
gibbethon	gibbethon
gibea	gibea
gibeah	gibeah
gibeath	gibeath
gibeathite	gibeath
gibeon	gibeon
gibeonite	gibeon
gibeonites	gibeon
giddalti	giddalti
giddel	giddel
gideon	gideon
gideoni	gideoni
gidom	gidom
gift	give
gifts	give
gihon	gihon
gilalai	gilalai
gilboa	gilboa
gilead	gilead
gileadite	gilead
gileadites	gilead
gilgal	gilgal
giloh	giloh
gilonite	giloh
gimzo	gimzo
ginath	ginath
ginnethon	ginnethon
gird	gird
girded	gird
girding	gird
girdle	girdle
girds	gird
girgashite	girgashite
girl	girl
girls	girl
girzite	girzite
gishpa	gishpa
gittaim	gittaim
gittite	gittite
gittith	gittith
give	give
given	give,given
giver	give
gives	gif,give
giving	give
gizonite	gizonite
glad	glad
gladden	gladden
gladdening	gladden
gladdens	gladden
gladly	glad
gladness	glad
glare	glare
glass	glass
glazed	glaze
gleaming	gleam
glean	glean
gleaned	glean
gleaning	glean
gleanings	gleaning
gliding	glide
glistening	glisten
gloom	gloom
gloomy	gloom
glories	glory
glorified	glory
glorify	glory
glorifying	glory
glorious	glory
glory	glory
glorying	glory
glowing	glow
glutton	glutton
gluttons	glutton
gnash	gnash
gnashed	gnash
gnashes	gnash
gnashing	gnash
gnat	gnat
gnats	gnat
gnawing	gnaw,gnawing
go	go
goads	goad
goah	goah
goal	goal
goat	goat
goats	goat
goatskins	goatskin
gob	gob
goblet	goblet
god	god
god's	god
goddess	goddess
godless	god
godlily	godlily
godliness	godly
godly	godly
gods	god
goes	go,goe
gog	gog
goiim	goiim
going	go,going
goings	going
golan	golan
gold	gold
golden	gold
goldsmith	goldsmith
goldsmiths	goldsmith
golgotha	golgotha
goliath	goliath
gomer	gomer
gomorrah	gomorrah
gone	go
good	good
goodly	good
goodness	good
goods	good
goodwill	goodwill
gopher	gopher
gore	gore
gores	gore
gorged	gorge
goring	gore
goshen	goshen
gospel	gospel
gossip	gossip
gossips	gossip
got	get
gotten	get
gouged	gouge
gourds	gourd
govern	govern
governed	govern
governing	govern
government	govern
governor	govern
governors	govern
gozan	gozan
grab	grab
grabbed	grab
grabbing	grab
grabs	grab
grace	grace
graceful	grace
gracious	grace
graciously	grace
graft	graft
grafted	graft
grain	grain
grainfields	grainfield
grains	grain
granaries	granary
grandchildren	grandchild
granddaughter	granddaughter
grandfather	grandfather
grandmother	grandmother
grandsons	grandson
grant	grant
granted	grant
granting	grant
grape	grape
grapes	grape
grapevine	grapevine
grasp	grasp
grasped	grasp
grasping	grasp
grasps	grasp
grass	grass
grasshopper	grasshopper
grasshoppers	grasshopper
grate	grate
gratitude	gratitude
grave	grave
gravel	gravel
graven	grave
graves	graf,grave
gray	gray
grayheaded	grayheaded
graze	graze
grazed	graze
grazes	graze
grazing	graze
great	great
greater	great
greatest	great
greatly	great
greatness	great
grecian	greek
greece	greece
greed	greed
greedy	greed
greek	greek
greeks	greek
green	green
greenish	greenish
greenness	green
greet	greet
greeted	greet
greeting	greet
greetings	greet
greets	greet
grew	grow
grey	grey
griddle	griddle
gridning	gridning
grief	grief
griefs	grief
grievance	grieve
grieve	grieve
grieved	grieve
grieving	grieve
grievous	grieve
grievously	grieve
grind	grind
grinding	grind
grip	grip
gripped	grip,grippe
groan	groan
groaned	groan
groaning	groan
groanings	groaning
groans	groan
grope	grope
gropes	grope
ground	grind,ground
grounds	ground
group	group
groups	group
grove	grove
groves	grove
grow	grow
growing	grow
growl	growl
growls	growl
grown	grow
grows	grow
growth	grow
grudge	grudge
grumble	grumble
grumbled	grumble
grumblers	grumble
grumbling	grumble
grumblings	grumble
guarantee	guarantee
guaranteed	guarantee
guard	guard
guarded	guard
guardian	guard
guardians	guard
guarding	guard
guardroom	guardroom
guards	guard
gudgodah	gudgodah
guest	guest
guests	guest
guidance	guide
guide	guide
guided	guid,guide
guides	guide
guiding	guide,guiding
guile	guile
guilt	guilt
guiltless	guilt
guilty	guilt
gull	gull
gulp	gulp
gulped	gulp
gum	gum
guni	guni
gunite	gun
gur	gur
gushed	gush
ha	ha
haahashtari	haahashtari
haaraloth	haaraloth
habakkuk	habakkuk
habazziniah	habazziniah
habit	habit
habitation	habit
habitations	habit
habor	habor
haccherem	haccherem
hachaliah	hachaliah
hachilah	hachilah
hachmoni	hachmoni
hachmonite	hachmoni
hacked	hack
had	have
hadad	hadad
hadadezer	hadadezer
hadashah	hadashah
hadassah	hadassah
hadattah	hadattah
haddah	haddah
haddon	haddon
hades	hades
hadid	hadid
hadlai	hadlai
hadoram	hadoram
hadrach	hadrach
haeleph	haeleph
hagab	hagab
hagabah	hagabah
hagar	hagar
haggai	haggai
haggan	haggan
haggedolah	haggedolah
haggedolim	haggedolim
haggi	haggi
haggiah	haggiah
haggidgad	haggidgad
haggite	haggi
haggith	haggith
hagoyim	hagoyim
hagri	hagri
hagrite	hagri
hagrites	hagri
